distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name,date,month,hour,dayofweek,weekend,rush_hour,cab_freq,cab_type_mean
3.2,Uber,1543508885573,Northeastern University,West End,34.0,1.0,95f75de8-f788-4d4e-991d-771c73720a4c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-29 16:28:05.573,11,16,3,0,1,0.5043892922943535,15.743446497636441
3.2,Uber,1543437308356,Northeastern University,West End,26.5,1.0,b54ea4d2-96e6-4ac3-ae04-6f55d2199dec,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28 20:35:08.356,11,20,2,0,0,0.5043892922943535,15.743446497636441
3.2,Uber,1545034211003,Northeastern University,West End,14.0,1.0,b85bee69-de7b-443f-aff5-c98a1e48ebed,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-17 08:10:11.003,12,8,0,0,1,0.5043892922943535,15.743446497636441
3.61,Uber,1544975706996,Back Bay,North End,26.5,1.0,174e8ad4-163e-4a6a-94e9-502df39fbc20,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-16 15:55:06.996,12,15,6,1,0,0.5043892922943535,15.743446497636441
3.61,Uber,1543796886448,Back Bay,North End,12.0,1.0,2c692c6d-0b72-4987-bac5-7be5f0833267,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-03 00:28:06.448,12,0,0,0,0,0.5043892922943535,15.743446497636441
3.61,Uber,1543405886396,Back Bay,North End,11.0,1.0,2de5725b-55ea-4d90-9a1d-5bc113bb047b,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28 11:51:26.396,11,11,2,0,0,0.5043892922943535,15.743446497636441
3.61,Uber,1543411388309,Back Bay,North End,19.5,1.0,5de2313d-3772-4f3e-95be-6b518d21ccf1,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28 13:23:08.309,11,13,2,0,0,0.5043892922943535,15.743446497636441
3.61,Uber,1543664582720,Back Bay,North End,12.0,1.0,8f56fb33-f2e3-4571-94a4-2e429eb077b6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-01 11:43:02.720,12,11,5,1,0,0.5043892922943535,15.743446497636441
3.61,Uber,1543318763658,Back Bay,North End,38.5,1.0,9246e691-25f1-4642-a51e-8021b01760c5,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27 11:39:23.658,11,11,1,0,0,0.5043892922943535,15.743446497636441
3.05,Uber,1543849385018,Fenway,North Station,23.0,1.0,04727769-94b3-4c50-8cc2-71afd369d249,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-03 15:03:05.018,12,15,0,0,1,0.5043892922943535,15.743446497636441
3.05,Uber,1543366282172,Fenway,North Station,30.5,1.0,0e3e2a8c-f22d-4958-bbf1-af5064d0bfcc,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28 00:51:22.172,11,0,2,0,0,0.5043892922943535,15.743446497636441
3.05,Uber,1543423987919,Fenway,North Station,10.5,1.0,2b443af3-246f-4b12-956c-8025dced5b3d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28 16:53:07.919,11,16,2,0,1,0.5043892922943535,15.743446497636441
3.05,Uber,1543668183159,Fenway,North Station,10.5,1.0,669bcc82-6f6b-4d0e-a0b7-8756c7e4da68,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-01 12:43:03.159,12,12,5,1,0,0.5043892922943535,15.743446497636441
3.05,Uber,1545156008342,Fenway,North Station,17.5,1.0,ad7238f1-0a0f-4c13-b671-d498b390d3b6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-18 18:00:08.342,12,18,1,0,1,0.5043892922943535,15.743446497636441
3.05,Uber,1543233909659,Fenway,North Station,10.0,1.0,cb398c74-4965-4dd8-af0f-381fd5e74daa,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26 12:05:09.659,11,12,0,0,0,0.5043892922943535,15.743446497636441
1.75,Lyft,1543443221881,Haymarket Square,Theatre District,22.5,1.0,175688b5-eef3-411f-8240-9a1c350571fb,lyft_lux,Lux Black,2018-11-28 22:13:41.881,11,22,2,0,0,0.49561070770564647,16.91635687732342
1.75,Lyft,1543795980646,Haymarket Square,Theatre District,7.0,1.0,4e562e2e-a33b-4b23-8520-04993ae604c4,lyft_line,Shared,2018-12-03 00:13:00.646,12,0,0,0,0,0.49561070770564647,16.91635687732342
1.75,Lyft,1543487882810,Haymarket Square,Theatre District,13.5,1.0,70cdb7c1-c32f-472d-a3e4-08fb85fadce7,lyft_plus,Lyft XL,2018-11-29 10:38:02.810,11,10,3,0,0,0.49561070770564647,16.91635687732342
1.75,Lyft,1543783081168,Haymarket Square,Theatre District,16.5,1.0,7c77ccb6-4675-4924-a223-be3481568077,lyft_premier,Lux,2018-12-02 20:38:01.168,12,20,6,1,0,0.49561070770564647,16.91635687732342
1.75,Lyft,1544783703771,Haymarket Square,Theatre District,27.5,1.0,c5befa48-631f-4d99-b936-72b01743fe22,lyft_luxsuv,Lux Black XL,2018-12-14 10:35:03.771,12,10,4,0,0,0.49561070770564647,16.91635687732342
1.75,Lyft,1545078016001,Haymarket Square,Theatre District,9.0,1.0,e31be055-d8b8-4cfe-9387-7939258f2f72,lyft,Lyft,2018-12-17 20:20:16.001,12,20,0,0,0,0.49561070770564647,16.91635687732342
2.36,Lyft,1544898910112,Fenway,Beacon Hill,9.0,1.0,0b521d97-1529-4012-8e46-cb6fffd2751d,lyft,Lyft,2018-12-15 18:35:10.112,12,18,5,1,0,0.49561070770564647,16.91635687732342
2.36,Lyft,1543444719063,Fenway,Beacon Hill,30.0,1.0,12fa8f8a-9c69-43e0-b604-4206fd4df703,lyft_luxsuv,Lux Black XL,2018-11-28 22:38:39.063,11,22,2,0,0,0.49561070770564647,16.91635687732342
2.36,Lyft,1543428849389,Fenway,Beacon Hill,16.5,1.0,1aa04d78-8630-4f30-be6a-0bec07eeabd6,lyft_premier,Lux,2018-11-28 18:14:09.389,11,18,2,0,1,0.49561070770564647,16.91635687732342
2.36,Lyft,1543236429575,Fenway,Beacon Hill,13.5,1.0,6bbc0189-5faa-4e8e-9dd8-fb36d9848cab,lyft_plus,Lyft XL,2018-11-26 12:47:09.575,11,12,0,0,0,0.49561070770564647,16.91635687732342
2.36,Lyft,1544784303610,Fenway,Beacon Hill,22.5,1.0,7eca01e2-0c21-4336-9218-741b274d26a7,lyft_lux,Lux Black,2018-12-14 10:45:03.610,12,10,4,0,0,0.49561070770564647,16.91635687732342
2.36,Lyft,1543246690253,Fenway,Beacon Hill,7.0,1.0,a9847c3d-2766-4908-80e1-c96667268463,lyft_line,Shared,2018-11-26 15:38:10.253,11,15,0,0,1,0.49561070770564647,16.91635687732342
2.32,Uber,1545114613808,North End,Back Bay,14.0,1.0,0cd01858-da20-49ce-b079-d0a27f225c9b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-18 06:30:13.808,12,6,1,0,1,0.5043892922943535,15.743446497636441
2.32,Uber,1543637877760,North End,Back Bay,20.5,1.0,10436f60-110d-4ffc-b261-e3ed262aec75,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-01 04:17:57.760,12,4,5,1,0,0.5043892922943535,15.743446497636441
2.32,Uber,1545134109377,North End,Back Bay,9.5,1.0,1609c275-bacc-4d6a-be79-1ce48dff3c01,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-18 11:55:09.377,12,11,1,0,0,0.5043892922943535,15.743446497636441
2.32,Uber,1545072610662,North End,Back Bay,9.5,1.0,88c309eb-4f98-4410-bf60-2d2f1113abe2,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-17 18:50:10.662,12,18,0,0,1,0.5043892922943535,15.743446497636441
2.32,Uber,1544879109323,North End,Back Bay,8.5,1.0,dcb17cf8-5aa4-4ee0-ad3d-8eebd78cfea3,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-15 13:05:09.323,12,13,5,1,0,0.5043892922943535,15.743446497636441
1.02,Lyft,1543320922386,North End,North Station,13.5,1.0,0dabfd02-5bf7-4cf0-94be-a10d1b3bba9a,lyft_premier,Lux,2018-11-27 12:15:22.386,11,12,1,0,0,0.49561070770564647,16.91635687732342
1.02,Lyft,1543275374692,North End,North Station,26.0,1.0,8f06de18-0c51-4021-a601-963d4d04ac5c,lyft_luxsuv,Lux Black XL,2018-11-26 23:36:14.692,11,23,0,0,0,0.49561070770564647,16.91635687732342
1.02,Lyft,1544678403606,North End,North Station,16.5,1.0,d0af528b-c6f7-4d83-a0b7-cd02eb17f880,lyft_lux,Lux Black,2018-12-13 05:20:03.606,12,5,3,0,0,0.49561070770564647,16.91635687732342
1.02,Lyft,1544972111793,North End,North Station,11.0,1.0,d2bac749-6eef-4325-9f28-de2db6c8449c,lyft_plus,Lyft XL,2018-12-16 14:55:11.793,12,14,6,1,0,0.49561070770564647,16.91635687732342
1.17,Lyft,1544701809288,Haymarket Square,Financial District,16.5,1.0,2012f0d4-7227-4bd1-9cb9-8555a0ec7b7f,lyft_lux,Lux Black,2018-12-13 11:50:09.288,12,11,3,0,0,0.49561070770564647,16.91635687732342
1.17,Lyft,1544853606131,Haymarket Square,Financial District,13.5,1.0,784dc2b4-b454-4f58-8865-043a1f2f9e4c,lyft_premier,Lux,2018-12-15 06:00:06.131,12,6,5,1,0,0.49561070770564647,16.91635687732342
1.17,Lyft,1543435147680,Haymarket Square,Financial District,5.0,1.0,83b8d4f4-516a-48ee-9c1c-6d358ba9e4b7,lyft_line,Shared,2018-11-28 19:59:07.680,11,19,2,0,0,0.49561070770564647,16.91635687732342
1.17,Lyft,1544968503617,Haymarket Square,Financial District,27.5,1.0,9e502957-dbc0-4296-af7e-fd01a295fffb,lyft_luxsuv,Lux Black XL,2018-12-16 13:55:03.617,12,13,6,1,0,0.49561070770564647,16.91635687732342
1.17,Lyft,1543584477278,Haymarket Square,Financial District,7.0,1.0,c4e49271-0f00-4743-a2c5-95ec39b83fde,lyft,Lyft,2018-11-30 13:27:57.278,11,13,4,0,0,0.49561070770564647,16.91635687732342
1.17,Lyft,1543286722302,Haymarket Square,Financial District,10.5,1.0,f91aa276-39be-4562-a9bb-d47a4caf9b27,lyft_plus,Lyft XL,2018-11-27 02:45:22.302,11,2,1,0,0,0.49561070770564647,16.91635687732342
4.43,Uber,1543434068391,Financial District,Fenway,11.0,1.0,56f817da-4fd0-4b6c-8e28-bde9789c1e45,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28 19:41:08.391,11,19,2,0,0,0.5043892922943535,15.743446497636441
4.43,Uber,1543892876087,Financial District,Fenway,36.5,1.0,8e46fa0e-6af8-46c3-a397-e3d1202f7234,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-04 03:07:56.087,12,3,1,0,0,0.5043892922943535,15.743446497636441
4.43,Uber,1543326142541,Financial District,Fenway,20.5,1.0,91aca6a9-d049-4e9e-a1ff-6fcdb09df24c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-27 13:42:22.541,11,13,1,0,0,0.5043892922943535,15.743446497636441
4.43,Uber,1543210587826,Financial District,Fenway,12.5,1.0,9f2a2774-9951-4b77-8320-bbb1e7c0e0d6,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26 05:36:27.826,11,5,0,0,0,0.5043892922943535,15.743446497636441
4.43,Uber,1543457648155,Financial District,Fenway,12.5,1.0,a2ecc5c0-80ac-44e5-8979-04e386cd2a14,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29 02:14:08.155,11,2,3,0,0,0.5043892922943535,15.743446497636441
4.43,Uber,1543513683004,Financial District,Fenway,27.0,1.0,b4b7b524-aead-49e4-a93e-9c792fcf4203,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29 17:48:03.004,11,17,3,0,1,0.5043892922943535,15.743446497636441
1.4,Lyft,1543271170503,Fenway,Back Bay,7.0,1.0,2382ce6b-74f7-4879-b00b-80e2c995f779,lyft,Lyft,2018-11-26 22:26:10.503,11,22,0,0,0,0.49561070770564647,16.91635687732342
1.4,Lyft,1543323623851,Fenway,Back Bay,3.0,1.0,5cb71089-07a9-4ff9-9afb-54080d512da0,lyft_line,Shared,2018-11-27 13:00:23.851,11,13,1,0,0,0.49561070770564647,16.91635687732342
1.4,Lyft,1543752483283,Fenway,Back Bay,13.5,1.0,65a3dd83-4773-4172-93e2-2620dc42e92e,lyft_premier,Lux,2018-12-02 12:08:03.283,12,12,6,1,0,0.49561070770564647,16.91635687732342
1.4,Lyft,1544919913115,Fenway,Back Bay,16.5,1.0,9277e4fa-e696-415e-b2e0-94dfd395925d,lyft_lux,Lux Black,2018-12-16 00:25:13.115,12,0,6,1,0,0.49561070770564647,16.91635687732342
1.4,Lyft,1543730276358,Fenway,Back Bay,10.5,1.0,9799b1e2-f62a-45c9-8326-ccbba69994af,lyft_plus,Lyft XL,2018-12-02 05:57:56.358,12,5,6,1,0,0.49561070770564647,16.91635687732342
1.4,Lyft,1543672380001,Fenway,Back Bay,27.5,1.0,bac0c1d3-2bd0-4bd9-aabc-a18d1d5bf6bc,lyft_luxsuv,Lux Black XL,2018-12-01 13:53:00.001,12,13,5,1,0,0.49561070770564647,16.91635687732342
1.01,Lyft,1543458908886,North Station,North End,16.5,1.0,1a2cacd5-b9e8-4b2e-b27c-19e7144f10ee,lyft_lux,Lux Black,2018-11-29 02:35:08.886,11,2,3,0,0,0.49561070770564647,16.91635687732342
1.01,Lyft,1545132904042,North Station,North End,7.0,1.0,4d0ebe87-60d1-43ad-86e3-e06550857e1d,lyft,Lyft,2018-12-18 11:35:04.042,12,11,1,0,0,0.49561070770564647,16.91635687732342
1.01,Lyft,1545121505272,North Station,North End,5.0,1.0,6b5c1ecb-3216-445f-96f7-fc9694364a0a,lyft_line,Shared,2018-12-18 08:25:05.272,12,8,1,0,1,0.49561070770564647,16.91635687732342
1.01,Lyft,1543211401302,North Station,North End,13.5,1.0,8e5b8d23-f08a-4301-bfc4-26d624585214,lyft_premier,Lux,2018-11-26 05:50:01.302,11,5,0,0,0,0.49561070770564647,16.91635687732342
1.01,Lyft,1543350621536,North Station,North End,27.5,1.0,9afde07b-18e7-4889-94d7-1e15810d9b56,lyft_luxsuv,Lux Black XL,2018-11-27 20:30:21.536,11,20,1,0,0,0.49561070770564647,16.91635687732342
1.01,Lyft,1543687976411,North Station,North End,10.5,1.0,f8ab1b64-d303-4001-b554-4057ba0bfedf,lyft_plus,Lyft XL,2018-12-01 18:12:56.411,12,18,5,1,0,0.49561070770564647,16.91635687732342
2.84,Uber,1543559281472,Fenway,West End,11.0,1.0,00ffaa21-d3ce-40f6-bf8f-67eb843fca97,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-30 06:28:01.472,11,6,4,0,1,0.5043892922943535,15.743446497636441
2.84,Uber,1543717383819,Fenway,West End,33.5,1.0,456b9321-925e-4b3e-8696-55d6230afc44,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-02 02:23:03.819,12,2,6,1,0,0.5043892922943535,15.743446497636441
2.84,Uber,1543425384616,Fenway,West End,23.0,1.0,80a4247c-0c0f-4962-a8a6-33039e80baf9,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28 17:16:24.616,11,17,2,0,1,0.5043892922943535,15.743446497636441
2.84,Uber,1543403287718,Fenway,West End,11.0,1.0,8549feff-78ca-4861-b140-55a9a9b80af6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28 11:08:07.718,11,11,2,0,0,0.5043892922943535,15.743446497636441
2.84,Uber,1543631580728,Fenway,West End,9.5,1.0,c44669ec-ed1c-4bbe-9a1a-5ea9d9aa1919,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-01 02:33:00.728,12,2,5,1,0,0.5043892922943535,15.743446497636441
2.84,Uber,1544810411713,Fenway,West End,17.5,1.0,d9f75f28-f115-4c5a-845c-a92c97362954,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-14 18:00:11.713,12,18,4,0,1,0.5043892922943535,15.743446497636441
1.81,Uber,1543542482221,Theatre District,North End,29.5,1.0,2a3cc2d4-be1d-43a5-a0bc-4694f6174856,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-30 01:48:02.221,11,1,4,0,0,0.5043892922943535,15.743446497636441
1.3,Uber,1543416608077,Theatre District,South Station,9.5,1.0,3750bc55-d7e0-4570-8769-e91e69bd6879,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28 14:50:08.077,11,14,2,0,0,0.5043892922943535,15.743446497636441
1.81,Uber,1543435147917,Theatre District,North End,15.0,1.0,5ad26487-dbb2-472c-a141-30d59ddb9b72,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28 19:59:07.917,11,19,2,0,0,0.5043892922943535,15.743446497636441
1.3,Uber,1543875779838,Theatre District,South Station,27.0,1.0,7eae79ec-6a4a-4a36-9eb4-1e95860493d1,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-03 22:22:59.838,12,22,0,0,0,0.5043892922943535,15.743446497636441
1.81,Uber,1543711677547,Theatre District,North End,19.5,1.0,8b37f02d-9406-4980-b1bd-5a17ecf08985,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-02 00:47:57.547,12,0,6,1,0,0.5043892922943535,15.743446497636441
1.3,Uber,1543420285198,Theatre District,South Station,17.5,1.0,90503e0c-7f58-46ba-8353-67fe00fe4c2e,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28 15:51:25.198,11,15,2,0,1,0.5043892922943535,15.743446497636441
1.81,Uber,1543630271407,Theatre District,North End,10.0,1.0,9761f55e-9ad2-4df9-b5d3-bcae8666eb24,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-01 02:11:11.407,12,2,5,1,0,0.5043892922943535,15.743446497636441
1.3,Uber,1544793908416,Theatre District,South Station,14.0,1.0,ca2c2c86-bc3b-43c5-9d00-1facab7c439f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-14 13:25:08.416,12,13,4,0,0,0.5043892922943535,15.743446497636441
1.81,Uber,1543432987866,Theatre District,North End,10.5,1.0,cbe688fa-4802-42a3-98bb-579e914d21fe,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28 19:23:07.866,11,19,2,0,0,0.5043892922943535,15.743446497636441
1.81,Uber,1543614487465,Theatre District,North End,10.5,1.0,d78aa5c3-6766-45a6-ab08-29a3975cd58f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-30 21:48:07.465,11,21,4,0,0,0.5043892922943535,15.743446497636441
1.3,Uber,1545013505471,Theatre District,South Station,9.5,1.0,f77944e3-c2c0-4dce-bc44-0829b876c99a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-17 02:25:05.471,12,2,0,0,0,0.5043892922943535,15.743446497636441
2.44,Lyft,1544826611974,Beacon Hill,Northeastern University,9.0,1.0,08bf3307-66e4-4d6d-b70d-dfe1aaa4e7b6,lyft,Lyft,2018-12-14 22:30:11.974,12,22,4,0,0,0.49561070770564647,16.91635687732342
2.44,Lyft,1543866181072,Beacon Hill,Northeastern University,30.0,1.0,1821e6cf-df10-4131-a021-6c08eb059b2e,lyft_luxsuv,Lux Black XL,2018-12-03 19:43:01.072,12,19,0,0,0,0.49561070770564647,16.91635687732342
2.44,Lyft,1543814578105,Beacon Hill,Northeastern University,3.5,1.0,30ceda38-1290-4074-a7b8-6c876c6a8eed,lyft_line,Shared,2018-12-03 05:22:58.105,12,5,0,0,0,0.49561070770564647,16.91635687732342
2.44,Lyft,1544747410451,Beacon Hill,Northeastern University,16.5,1.0,97564359-cf39-4e55-92c2-4376469f4778,lyft_premier,Lux,2018-12-14 00:30:10.451,12,0,4,0,0,0.49561070770564647,16.91635687732342
2.44,Lyft,1543538278680,Beacon Hill,Northeastern University,22.5,1.0,cf227713-d0f4-4613-a085-af6168b2329c,lyft_lux,Lux Black,2018-11-30 00:37:58.680,11,0,4,0,0,0.49561070770564647,16.91635687732342
2.44,Lyft,1544866804426,Beacon Hill,Northeastern University,13.5,1.0,de12d4c1-44de-4a7b-98c0-c574579774dd,lyft_plus,Lyft XL,2018-12-15 09:40:04.426,12,9,5,1,0,0.49561070770564647,16.91635687732342
3.04,Lyft,1543842179401,West End,Boston University,7.0,1.0,1aa247fd-d022-409d-93b1-b387285df306,lyft_line,Shared,2018-12-03 13:02:59.401,12,13,0,0,0,0.49561070770564647,16.91635687732342
3.04,Lyft,1543330282474,West End,Boston University,16.5,1.0,21f24a6d-ae97-4c0f-b43e-f2247075c8a2,lyft_plus,Lyft XL,2018-11-27 14:51:22.474,11,14,1,0,0,0.49561070770564647,16.91635687732342
3.04,Lyft,1544880009834,West End,Boston University,32.5,1.0,81ea313a-7bd7-4f41-a769-c6e9ef260d18,lyft_luxsuv,Lux Black XL,2018-12-15 13:20:09.834,12,13,5,1,0,0.49561070770564647,16.91635687732342
3.04,Lyft,1543899482542,West End,Boston University,19.5,1.0,bdd34064-e66f-44f9-8529-b61f38af4520,lyft_premier,Lux,2018-12-04 04:58:02.542,12,4,1,0,0,0.49561070770564647,16.91635687732342
3.04,Lyft,1544932809267,West End,Boston University,10.5,1.0,c27bdecb-bf4b-415c-830e-a4da428f8369,lyft,Lyft,2018-12-16 04:00:09.267,12,4,6,1,0,0.49561070770564647,16.91635687732342
3.04,Lyft,1543608483779,West End,Boston University,22.5,1.0,f1d37582-0af0-49ca-a209-d19970fdf230,lyft_lux,Lux Black,2018-11-30 20:08:03.779,11,20,4,0,0,0.49561070770564647,16.91635687732342
2.59,Uber,1543710178854,Beacon Hill,Northeastern University,15.0,1.0,362a3b01-e16d-4d4b-aef9-28c0d9986468,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-02 00:22:58.854,12,0,6,1,0,0.5043892922943535,15.743446497636441
2.59,Uber,1545076214526,Beacon Hill,Northeastern University,11.0,1.0,64b25bd3-0d02-4b74-a1b3-87122b146117,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-17 19:50:14.526,12,19,0,0,0,0.5043892922943535,15.743446497636441
2.59,Uber,1544791509576,Beacon Hill,Northeastern University,21.5,1.0,819daf9d-bc12-4a3a-a6db-fbb655e3dd2e,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-14 12:45:09.576,12,12,4,0,0,0.5043892922943535,15.743446497636441
2.59,Uber,1543809182480,Beacon Hill,Northeastern University,15.0,1.0,9714c324-f07a-45a8-82bb-2d411189ca42,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-03 03:53:02.480,12,3,0,0,0,0.5043892922943535,15.743446497636441
2.59,Uber,1543588680871,Beacon Hill,Northeastern University,23.5,1.0,b20829b7-7020-48ce-ab21-36f4f37f3cc7,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-30 14:38:00.871,11,14,4,0,0,0.5043892922943535,15.743446497636441
2.59,Uber,1543774081570,Beacon Hill,Northeastern University,35.0,1.0,fe0c35f5-ec15-4462-aea3-9d4dc67e5417,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-02 18:08:01.570,12,18,6,1,0,0.5043892922943535,15.743446497636441
0.71,Lyft,1543455668150,West End,Haymarket Square,7.0,1.0,1247e641-cfd2-4aa2-a8c7-f62879fcd5f0,lyft,Lyft,2018-11-29 01:41:08.150,11,1,3,0,0,0.49561070770564647,16.91635687732342
0.71,Lyft,1543441627370,West End,Haymarket Square,11.0,1.0,3b6f5700-218a-497c-94fd-9e70481bf970,lyft_premier,Lux,2018-11-28 21:47:07.370,11,21,2,0,0,0.49561070770564647,16.91635687732342
0.71,Lyft,1543419847978,West End,Haymarket Square,16.5,1.0,75d59a63-af1a-4058-838e-c7c86c272d49,lyft_lux,Lux Black,2018-11-28 15:44:07.978,11,15,2,0,1,0.49561070770564647,16.91635687732342
0.71,Lyft,1545022210821,West End,Haymarket Square,5.0,1.0,b7edd0e6-1d3c-4f13-9f61-aa469fa49add,lyft_line,Shared,2018-12-17 04:50:10.821,12,4,0,0,0,0.49561070770564647,16.91635687732342
0.71,Lyft,1543438748192,West End,Haymarket Square,26.0,1.0,bb9d946d-c71c-45f6-b7b1-2c5eda01f413,lyft_luxsuv,Lux Black XL,2018-11-28 20:59:08.192,11,20,2,0,0,0.49561070770564647,16.91635687732342
0.71,Lyft,1545066907431,West End,Haymarket Square,9.0,1.0,f6716f15-473f-4e42-9647-eed829aee696,lyft_plus,Lyft XL,2018-12-17 17:15:07.431,12,17,0,0,1,0.49561070770564647,16.91635687732342
3.25,Lyft,1544721313191,Northeastern University,West End,38.0,1.0,2259301b-e7f4-42c1-83c4-5a889a732df4,lyft_luxsuv,Lux Black XL,2018-12-13 17:15:13.191,12,17,3,0,1,0.49561070770564647,16.91635687732342
3.25,Lyft,1543631287357,Northeastern University,West End,22.5,1.0,26f760c4-0a39-4739-8bb3-e9d1aa46ae41,lyft_premier,Lux,2018-12-01 02:28:07.357,12,2,5,1,0,0.49561070770564647,16.91635687732342
3.25,Lyft,1544914210805,Northeastern University,West End,7.0,1.0,338d5827-2c88-4b26-a777-e9b222479aff,lyft_line,Shared,2018-12-15 22:50:10.805,12,22,5,1,0,0.49561070770564647,16.91635687732342
3.25,Lyft,1543238050457,Northeastern University,West End,11.0,1.0,823ebce8-b86c-46bf-978d-57d849531ead,lyft,Lyft,2018-11-26 13:14:10.457,11,13,0,0,0,0.49561070770564647,16.91635687732342
3.25,Lyft,1543610287181,Northeastern University,West End,19.5,1.0,9bac1350-553b-4a41-b003-d1336d444394,lyft_plus,Lyft XL,2018-11-30 20:38:07.181,11,20,4,0,0,0.49561070770564647,16.91635687732342
3.25,Lyft,1545087011469,Northeastern University,West End,26.0,1.0,acf9af4c-c4a5-4bc5-a721-3b05f4ea456c,lyft_lux,Lux Black,2018-12-17 22:50:11.469,12,22,0,0,0,0.49561070770564647,16.91635687732342
2.66,Uber,1545144003677,Fenway,Theatre District,8.5,1.0,087b6d2b-f3ca-4b3e-8ac7-39fb66eecf84,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-18 14:40:03.677,12,14,1,0,0,0.5043892922943535,15.743446497636441
2.66,Uber,1545111303458,Fenway,Theatre District,18.0,1.0,32406515-ef55-4177-9f17-87079e80d16f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-18 05:35:03.458,12,5,1,0,0,0.5043892922943535,15.743446497636441
2.66,Uber,1543292483489,Fenway,Theatre District,10.5,1.0,50395c26-19a2-4811-a09d-e4dc2296fc6c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-27 04:21:23.489,11,4,1,0,0,0.5043892922943535,15.743446497636441
2.66,Uber,1543894081999,Fenway,Theatre District,23.0,1.0,52c830f8-5056-4984-83ae-30474f75a0ef,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-04 03:28:01.999,12,3,1,0,0,0.5043892922943535,15.743446497636441
2.66,Uber,1543290862184,Fenway,Theatre District,33.0,1.0,a06f847d-79cf-4c89-a570-32c97835a011,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-27 03:54:22.184,11,3,1,0,0,0.5043892922943535,15.743446497636441
